date,campaign_name,ad_set_name,placement,age,gender,region,impressions,reach,clicks,cost,user_id,conversions,revenue,purchase_roas,cpc,ctr
2024-06-23 14:07:22.323296,Brand Awareness,Set 3,Feed,45-54,Female,Florida,3972,3190,184,214.79,UID121,6,559.79,2.61,1.17,0.0463
2024-06-17 14:07:22.323296,Product Launch,Set 2,Feed,35-44,Female,Texas,4219,3164,180,86.09,UID236,6,456.44,5.3,0.48,0.0427
2024-08-26 14:07:22.323296,Product Launch,Set 3,Video Feeds,25-34,Male,Illinois,4650,3802,127,62.57,UID349,3,306.77,4.9,0.49,0.0273
2024-07-09 14:07:22.323296,Product Launch,Set 2,Stories,55-64,Male,California,6316,3803,138,151.29,UID233,4,369.63,2.44,1.1,0.0218
2024-09-10 14:07:22.323296,Product Launch,Set 1,Stories,45-54,Female,Texas,6013,4284,156,296.34,UID410,4,382.14,1.29,1.9,0.0259
2024-08-24 14:07:22.323296,Product Launch,Set 2,Feed,45-54,Male,Florida,691,417,16,24.12,UID161,0,0.0,0.0,1.51,0.0232
2024-07-20 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,55-64,Female,New York,8244,4472,372,422.3,UID74,15,921.12,2.18,1.14,0.0451
2024-09-11 14:07:22.323296,Product Launch,Set 1,Video Feeds,35-44,Female,California,4177,2619,125,91.42,UID157,3,300.58,3.29,0.73,0.0299
2024-07-04 14:07:22.323296,Holiday Sale,Set 1,Feed,55-64,Male,Texas,6888,4109,317,207.66,UID85,13,707.99,3.41,0.66,0.046
2024-09-03 14:07:22.323296,Holiday Sale,Set 1,Stories,35-44,Male,Illinois,5082,3141,240,228.53,UID46,7,398.27,1.74,0.95,0.0472
2024-08-07 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,55-64,Female,Illinois,5883,3036,54,32.63,UID480,1,103.22,3.16,0.6,0.0092
2024-09-12 14:07:22.323296,Brand Awareness,Set 3,Video Feeds,45-54,Male,Texas,5972,5457,256,616.6,UID324,9,826.34,1.34,2.41,0.0429
2024-07-03 14:07:22.323296,Brand Awareness,Set 3,Stories,18-24,Male,Illinois,4504,3756,207,170.02,UID289,5,462.7,2.72,0.82,0.046
2024-08-13 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,18-24,Male,Texas,8844,4628,656,817.08,UID379,15,795.97,0.97,1.25,0.0742
2024-07-21 14:07:22.323296,Brand Awareness,Set 3,Stories,45-54,Male,California,3923,3362,93,231.25,UID108,3,251.61,1.09,2.49,0.0237
2024-06-17 14:07:22.323296,Product Launch,Set 1,Video Feeds,18-24,Female,Illinois,4520,3065,267,220.14,UID319,6,471.5,2.14,0.82,0.0591
2024-09-08 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,35-44,Female,California,6027,3089,108,93.2,UID288,3,170.97,1.83,0.86,0.0179
2024-07-03 14:07:22.323296,Holiday Sale,Set 1,Feed,45-54,Male,Florida,3142,1942,117,75.71,UID159,3,154.14,2.04,0.65,0.0372
2024-08-06 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,35-44,Female,Florida,0,0,0,0.0,UID354,0,0.0,0.0,0.0,0.0
2024-07-30 14:07:22.323296,Brand Awareness,Set 3,Stories,45-54,Male,Florida,2828,2658,120,128.78,UID285,4,321.76,2.5,1.07,0.0424
2024-09-02 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,35-44,Male,Florida,5540,4513,211,119.61,UID255,7,594.41,4.97,0.57,0.0381
2024-08-09 14:07:22.323296,Brand Awareness,Set 3,Feed,35-44,Male,Illinois,6130,4602,135,237.98,UID458,4,343.41,1.44,1.76,0.022
2024-08-23 14:07:22.323296,Product Launch,Set 2,Video Feeds,18-24,Female,Texas,1195,948,110,95.79,UID247,2,227.05,2.37,0.87,0.0921
2024-07-15 14:07:22.323296,Brand Awareness,Set 3,Marketplace,45-54,Female,Illinois,8895,4736,252,170.91,UID338,9,623.18,3.65,0.68,0.0283
2024-08-06 14:07:22.323296,Holiday Sale,Set 1,Stories,55-64,Female,Illinois,4666,2875,96,102.29,UID129,3,188.91,1.85,1.07,0.0206
2024-07-18 14:07:22.323296,Brand Awareness,Set 1,Marketplace,18-24,Male,California,1860,1758,109,92.2,UID222,2,235.87,2.56,0.85,0.0586
2024-07-15 14:07:22.323296,Brand Awareness,Set 1,Feed,35-44,Female,Texas,8382,5199,356,476.87,UID382,10,617.87,1.3,1.34,0.0425
2024-08-13 14:07:22.323296,Brand Awareness,Set 2,Marketplace,35-44,Female,New York,3241,2647,157,116.98,UID129,5,485.66,4.15,0.75,0.0484
2024-06-25 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,55-64,Male,New York,7923,7775,165,428.3,UID356,7,664.53,1.55,2.6,0.0208
2024-06-20 14:07:22.323296,Holiday Sale,Set 1,Stories,55-64,Male,Texas,4485,2685,191,309.84,UID33,7,485.44,1.57,1.62,0.0426
2024-07-11 14:07:22.323296,Brand Awareness,Set 3,Marketplace,35-44,Male,New York,3585,3128,137,118.42,UID268,4,315.09,2.66,0.86,0.0382
2024-06-21 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,55-64,Male,Texas,3802,2305,105,118.32,UID65,4,256.3,2.17,1.13,0.0276
2024-08-02 14:07:22.323296,Brand Awareness,Set 3,Marketplace,25-34,Female,California,4224,3013,131,163.09,UID310,3,233.48,1.43,1.24,0.031
2024-08-25 14:07:22.323296,Product Launch,Set 1,Video Feeds,18-24,Female,California,6234,4245,318,727.51,UID293,7,576.69,0.79,2.29,0.051
2024-08-13 14:07:22.323296,Product Launch,Set 1,Video Feeds,45-54,Male,Illinois,1684,1353,21,16.83,UID207,0,0.0,0.0,0.8,0.0125
2024-07-17 14:07:22.323296,Holiday Sale,Set 2,Marketplace,55-64,Male,New York,7474,3728,294,130.08,UID77,12,494.14,3.8,0.44,0.0393
2024-07-31 14:07:22.323296,Holiday Sale,Set 1,Feed,55-64,Male,Texas,5080,2791,93,39.83,UID331,3,195.41,4.91,0.43,0.0183
2024-07-28 14:07:22.323296,Product Launch,Set 2,Stories,25-34,Male,California,3249,2224,188,170.84,UID493,4,373.0,2.18,0.91,0.0579
2024-09-01 14:07:22.323296,Product Launch,Set 3,Feed,45-54,Female,Illinois,2277,1531,77,122.04,UID209,2,231.13,1.89,1.58,0.0338
2024-07-11 14:07:22.323296,Brand Awareness,Set 2,Marketplace,25-34,Male,New York,5467,4749,169,118.4,UID11,5,519.53,4.39,0.7,0.0309
2024-07-06 14:07:22.323296,Product Launch,Set 3,Video Feeds,45-54,Male,New York,5316,4424,192,186.2,UID351,7,640.16,3.44,0.97,0.0361
2024-07-31 14:07:22.323296,Holiday Sale,Set 1,Marketplace,18-24,Female,New York,4689,2428,381,177.59,UID428,9,438.4,2.47,0.47,0.0813
2024-08-01 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,55-64,Male,California,7753,4711,315,189.91,UID293,13,960.96,5.06,0.6,0.0406
2024-07-14 14:07:22.323296,Product Launch,Set 3,Video Feeds,18-24,Male,California,5752,4445,264,234.22,UID299,6,435.38,1.86,0.89,0.0459
2024-06-16 14:07:22.323296,Holiday Sale,Set 3,Feed,45-54,Male,New York,7951,4640,254,105.42,UID307,9,477.73,4.53,0.42,0.0319
2024-06-29 14:07:22.323296,Brand Awareness,Set 2,Feed,55-64,Male,California,6460,4710,309,570.52,UID36,13,712.64,1.25,1.85,0.0478
2024-07-31 14:07:22.323296,Brand Awareness,Set 3,Marketplace,25-34,Male,New York,4326,3771,230,193.64,UID144,6,658.2,3.4,0.84,0.0532
2024-07-11 14:07:22.323296,Product Launch,Set 2,Stories,35-44,Female,Florida,8277,6801,556,763.57,UID305,18,1285.97,1.68,1.37,0.0672
2024-08-24 14:07:22.323296,Holiday Sale,Set 2,Feed,25-34,Female,California,9211,4928,412,294.65,UID41,12,705.33,2.39,0.72,0.0447
2024-07-11 14:07:22.323296,Product Launch,Set 2,Video Feeds,35-44,Female,Texas,6210,4615,164,82.3,UID36,4,379.26,4.61,0.5,0.0264
2024-09-07 14:07:22.323296,Holiday Sale,Set 1,Marketplace,25-34,Female,California,2194,1445,57,43.06,UID214,1,117.93,2.74,0.76,0.026
2024-06-27 14:07:22.323296,Holiday Sale,Set 1,Marketplace,45-54,Male,New York,6246,3911,164,117.54,UID478,6,346.45,2.95,0.72,0.0263
2024-08-08 14:07:22.323296,Holiday Sale,Set 1,Stories,18-24,Male,Texas,6553,3960,302,260.13,UID106,7,448.84,1.73,0.86,0.0461
2024-07-01 14:07:22.323296,Brand Awareness,Set 2,Marketplace,35-44,Male,Illinois,4323,4285,108,160.53,UID272,3,313.59,1.95,1.49,0.025
2024-08-28 14:07:22.323296,Holiday Sale,Set 1,Feed,45-54,Male,Texas,5752,2880,141,186.46,UID163,4,257.44,1.38,1.32,0.0245
2024-08-12 14:07:22.323296,Brand Awareness,Set 3,Video Feeds,18-24,Male,Texas,4969,4630,316,229.95,UID271,7,542.72,2.36,0.73,0.0636
2024-06-24 14:07:22.323296,Holiday Sale,Set 2,Marketplace,18-24,Male,California,7752,4248,374,144.19,UID42,9,343.05,2.38,0.39,0.0482
2024-07-17 14:07:22.323296,Product Launch,Set 1,Marketplace,55-64,Female,Texas,1789,1204,33,39.77,UID290,1,110.04,2.77,1.21,0.0184
2024-08-31 14:07:22.323296,Brand Awareness,Set 2,Video Feeds,55-64,Male,Texas,6032,5164,168,321.78,UID106,7,655.07,2.04,1.92,0.0279
2024-07-21 14:07:22.323296,Brand Awareness,Set 1,Marketplace,55-64,Male,New York,1785,1267,21,20.45,UID484,0,0.0,0.0,0.97,0.0118
2024-06-22 14:07:22.323296,Brand Awareness,Set 3,Marketplace,35-44,Female,California,3391,2691,90,114.28,UID133,3,248.12,2.17,1.27,0.0265
2024-07-17 14:07:22.323296,Product Launch,Set 2,Stories,35-44,Female,New York,3201,2000,124,133.66,UID139,3,300.59,2.25,1.08,0.0387
2024-06-21 14:07:22.323296,Brand Awareness,Set 1,Feed,18-24,Male,California,2917,2163,50,72.81,UID218,1,81.24,1.12,1.46,0.0171
2024-07-18 14:07:22.323296,Product Launch,Set 1,Marketplace,35-44,Female,Illinois,6754,4509,229,140.38,UID57,7,554.64,3.95,0.61,0.0339
2024-08-24 14:07:22.323296,Holiday Sale,Set 3,Feed,18-24,Female,Texas,6273,3933,374,253.29,UID257,9,549.7,2.17,0.68,0.0596
2024-06-21 14:07:22.323296,Holiday Sale,Set 3,Stories,45-54,Male,California,7534,3819,91,62.42,UID299,3,213.88,3.43,0.69,0.0121
2024-07-25 14:07:22.323296,Product Launch,Set 1,Feed,25-34,Male,Texas,5937,4252,270,166.34,UID293,7,598.23,3.6,0.62,0.0455
2024-08-08 14:07:22.323296,Brand Awareness,Set 1,Stories,18-24,Female,Texas,1127,1042,63,115.27,UID341,1,80.6,0.7,1.83,0.0559
2024-06-21 14:07:22.323296,Brand Awareness,Set 2,Feed,18-24,Female,Florida,3163,2442,62,62.14,UID305,1,99.02,1.59,1.0,0.0196
2024-09-06 14:07:22.323296,Product Launch,Set 2,Feed,45-54,Female,New York,6146,5005,99,192.32,UID328,3,253.48,1.32,1.94,0.0161
2024-07-02 14:07:22.323296,Holiday Sale,Set 1,Marketplace,55-64,Female,California,7477,4785,302,213.61,UID21,12,622.53,2.91,0.71,0.0404
2024-07-27 14:07:22.323296,Product Launch,Set 3,Feed,55-64,Female,Illinois,1636,1057,35,82.13,UID11,1,98.26,1.2,2.35,0.0214
2024-08-31 14:07:22.323296,Brand Awareness,Set 2,Marketplace,55-64,Female,Florida,5545,5527,172,209.84,UID497,7,650.37,3.1,1.22,0.031
2024-07-24 14:07:22.323296,Brand Awareness,Set 1,Marketplace,18-24,Male,New York,4924,4435,169,193.79,UID226,4,288.24,1.49,1.15,0.0343
2024-08-06 14:07:22.323296,Brand Awareness,Set 3,Feed,18-24,Male,Illinois,2555,2007,120,68.52,UID328,3,246.82,3.6,0.57,0.047
2024-06-28 14:07:22.323296,Brand Awareness,Set 3,Marketplace,35-44,Female,Illinois,4612,4170,166,120.44,UID201,5,505.91,4.2,0.73,0.036
2024-07-05 14:07:22.323296,Holiday Sale,Set 1,Feed,35-44,Female,Texas,5484,3289,119,88.06,UID318,3,191.67,2.18,0.74,0.0217
2024-08-10 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,25-34,Male,New York,7105,4177,141,174.67,UID343,3,192.93,1.1,1.24,0.0198
2024-07-30 14:07:22.323296,Holiday Sale,Set 2,Marketplace,25-34,Female,Florida,1948,1186,57,63.0,UID349,1,117.68,1.87,1.11,0.0293
2024-07-10 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,35-44,Male,California,3471,2709,123,144.97,UID119,4,419.76,2.9,1.18,0.0354
2024-07-08 14:07:22.323296,Brand Awareness,Set 2,Video Feeds,18-24,Female,California,5771,5734,279,204.75,UID298,6,529.49,2.59,0.73,0.0483
2024-06-19 14:07:22.323296,Brand Awareness,Set 3,Marketplace,45-54,Female,Florida,4808,4603,228,324.85,UID469,8,671.53,2.07,1.42,0.0474
2024-07-26 14:07:22.323296,Product Launch,Set 2,Stories,35-44,Female,Texas,6224,4791,168,102.41,UID416,4,319.19,3.12,0.61,0.027
2024-07-27 14:07:22.323296,Brand Awareness,Set 1,Stories,18-24,Female,Texas,3649,2583,223,196.71,UID186,5,415.52,2.11,0.88,0.0611
2024-07-16 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,35-44,Male,Illinois,7269,4250,211,160.0,UID189,6,264.05,1.65,0.76,0.029
2024-09-10 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,55-64,Male,New York,5632,3424,67,66.36,UID482,1,71.76,1.08,0.99,0.0119
2024-06-20 14:07:22.323296,Holiday Sale,Set 3,Feed,35-44,Male,Illinois,3918,2497,78,69.84,UID92,1,99.87,1.43,0.9,0.0199
2024-08-27 14:07:22.323296,Product Launch,Set 1,Video Feeds,55-64,Male,California,4345,3562,61,101.58,UID331,2,226.04,2.23,1.67,0.014
2024-08-20 14:07:22.323296,Holiday Sale,Set 2,Marketplace,18-24,Female,Florida,9271,6024,514,109.94,UID28,12,726.63,6.61,0.21,0.0554
2024-06-21 14:07:22.323296,Product Launch,Set 1,Stories,55-64,Male,New York,6837,4682,140,119.78,UID284,6,397.3,3.32,0.86,0.0205
2024-07-13 14:07:22.323296,Product Launch,Set 1,Stories,35-44,Male,Florida,3013,2433,81,58.47,UID379,2,77.87,1.33,0.72,0.0269
2024-07-18 14:07:22.323296,Product Launch,Set 3,Stories,55-64,Male,New York,4047,2361,172,192.42,UID28,7,693.35,3.6,1.12,0.0425
2024-06-21 14:07:22.323296,Brand Awareness,Set 2,Marketplace,45-54,Female,California,2613,2104,69,84.59,UID194,2,139.84,1.65,1.23,0.0264
2024-09-03 14:07:22.323296,Brand Awareness,Set 1,Feed,55-64,Female,California,4269,3134,157,289.97,UID367,6,407.51,1.41,1.85,0.0368
2024-08-30 14:07:22.323296,Holiday Sale,Set 3,Marketplace,55-64,Female,New York,8242,5302,159,172.89,UID334,6,342.15,1.98,1.09,0.0193
2024-08-11 14:07:22.323296,Holiday Sale,Set 1,Marketplace,25-34,Female,Texas,10570,6894,264,284.23,UID392,7,446.83,1.57,1.08,0.025
2024-09-07 14:07:22.323296,Product Launch,Set 2,Stories,45-54,Female,New York,2229,1443,69,64.74,UID27,2,180.31,2.79,0.94,0.031
2024-07-15 14:07:22.323296,Brand Awareness,Set 1,Marketplace,18-24,Male,California,7930,4283,194,82.31,UID178,4,231.53,2.81,0.42,0.0245
2024-08-26 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,55-64,Male,Florida,5982,3968,149,135.22,UID377,6,384.94,2.85,0.91,0.0249
2024-07-29 14:07:22.323296,Holiday Sale,Set 3,Marketplace,45-54,Male,Illinois,5173,3000,231,195.31,UID118,7,410.87,2.1,0.85,0.0447
2024-07-31 14:07:22.323296,Brand Awareness,Set 3,Stories,18-24,Male,Florida,2597,2205,121,105.1,UID282,3,247.64,2.36,0.87,0.0466
2024-08-30 14:07:22.323296,Product Launch,Set 1,Stories,45-54,Female,California,8002,5669,396,372.81,UID395,14,1029.83,2.76,0.94,0.0495
2024-09-03 14:07:22.323296,Holiday Sale,Set 3,Marketplace,25-34,Male,Florida,2334,1414,108,111.16,UID307,3,159.69,1.44,1.03,0.0463
2024-08-25 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,18-24,Female,Texas,4897,3220,228,188.35,UID377,4,213.56,1.13,0.83,0.0466
2024-08-26 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,18-24,Female,Texas,4550,3685,207,267.29,UID60,5,360.82,1.35,1.29,0.0455
2024-08-26 14:07:22.323296,Brand Awareness,Set 2,Stories,55-64,Male,New York,4679,3517,137,132.08,UID142,5,367.11,2.78,0.96,0.0293
2024-07-24 14:07:22.323296,Product Launch,Set 1,Video Feeds,35-44,Male,Florida,7044,4434,184,228.5,UID496,6,484.21,2.12,1.24,0.0261
2024-07-14 14:07:22.323296,Product Launch,Set 2,Video Feeds,18-24,Male,Florida,3213,1890,139,184.38,UID141,2,191.97,1.04,1.33,0.0433
2024-08-15 14:07:22.323296,Holiday Sale,Set 1,Feed,18-24,Male,California,7404,4277,134,117.36,UID405,3,171.94,1.47,0.88,0.0181
2024-08-24 14:07:22.323296,Product Launch,Set 2,Feed,25-34,Male,New York,4686,3821,190,129.47,UID370,4,346.85,2.68,0.68,0.0405
2024-07-01 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,25-34,Female,New York,6090,3710,244,142.74,UID338,6,430.05,3.01,0.59,0.0401
2024-06-19 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,25-34,Male,Florida,4965,3303,163,58.17,UID239,4,293.14,5.04,0.36,0.0328
2024-09-03 14:07:22.323296,Brand Awareness,Set 2,Feed,55-64,Female,Illinois,4242,4126,53,128.79,UID403,2,226.95,1.76,2.43,0.0125
2024-06-15 14:07:22.323296,Holiday Sale,Set 1,Feed,18-24,Female,Florida,5679,3208,266,100.14,UID493,6,325.36,3.25,0.38,0.0468
2024-09-02 14:07:22.323296,Brand Awareness,Set 2,Feed,25-34,Male,Florida,3465,2931,100,82.56,UID405,3,217.58,2.64,0.83,0.0289
2024-09-03 14:07:22.323296,Holiday Sale,Set 2,Stories,25-34,Female,Florida,4818,2853,43,36.26,UID458,0,0.0,0.0,0.84,0.0089
2024-07-15 14:07:22.323296,Holiday Sale,Set 1,Stories,45-54,Female,Texas,10255,3342,392,230.97,UID349,13,538.15,2.33,0.59,0.0382
2024-07-19 14:07:22.323296,Holiday Sale,Set 1,Feed,45-54,Female,New York,3004,1767,74,71.73,UID261,1,77.96,1.09,0.97,0.0246
2024-08-25 14:07:22.323296,Product Launch,Set 3,Feed,25-34,Female,Texas,4453,3114,235,155.65,UID112,6,486.66,3.13,0.66,0.0528
2024-07-14 14:07:22.323296,Product Launch,Set 3,Feed,55-64,Female,Illinois,3417,2542,56,41.1,UID478,2,158.85,3.86,0.73,0.0164
2024-09-07 14:07:22.323296,Brand Awareness,Set 3,Stories,35-44,Male,California,3815,3317,121,147.19,UID236,4,401.34,2.73,1.22,0.0317
2024-06-29 14:07:22.323296,Holiday Sale,Set 1,Stories,45-54,Male,Illinois,5751,3040,104,61.18,UID302,3,194.58,3.18,0.59,0.0181
2024-08-09 14:07:22.323296,Brand Awareness,Set 3,Video Feeds,45-54,Male,New York,5300,4676,129,199.49,UID342,4,346.44,1.74,1.55,0.0243
2024-08-13 14:07:22.323296,Brand Awareness,Set 2,Marketplace,18-24,Female,California,4988,4039,252,147.0,UID91,6,388.2,2.64,0.58,0.0505
2024-07-11 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,18-24,Female,Illinois,6655,3364,325,170.5,UID248,7,380.76,2.23,0.52,0.0488
2024-06-16 14:07:22.323296,Product Launch,Set 2,Marketplace,25-34,Male,New York,5110,3843,194,321.82,UID282,4,451.1,1.4,1.66,0.038
2024-08-27 14:07:22.323296,Product Launch,Set 2,Marketplace,18-24,Female,Illinois,4455,2940,264,200.79,UID102,6,580.91,2.89,0.76,0.0593
2024-08-17 14:07:22.323296,Brand Awareness,Set 2,Marketplace,18-24,Female,California,3685,3562,106,64.63,UID305,2,257.8,3.99,0.61,0.0288
2024-06-19 14:07:22.323296,Product Launch,Set 1,Video Feeds,35-44,Female,California,1653,1047,68,78.14,UID386,1,96.01,1.23,1.15,0.0411
2024-08-21 14:07:22.323296,Holiday Sale,Set 1,Stories,55-64,Female,Illinois,7650,4488,118,106.77,UID142,4,220.95,2.07,0.9,0.0154
2024-06-27 14:07:22.323296,Holiday Sale,Set 3,Stories,25-34,Female,Texas,6598,3833,250,121.82,UID121,7,550.43,4.52,0.49,0.0379
2024-09-03 14:07:22.323296,Product Launch,Set 3,Stories,35-44,Male,Illinois,6960,4404,427,399.88,UID97,13,946.41,2.37,0.94,0.0614
2024-09-07 14:07:22.323296,Product Launch,Set 3,Stories,25-34,Male,Illinois,3801,2635,90,123.17,UID401,2,159.53,1.3,1.37,0.0237
2024-07-07 14:07:22.323296,Brand Awareness,Set 3,Video Feeds,55-64,Female,Illinois,5890,5316,98,178.26,UID395,4,380.08,2.13,1.82,0.0166
2024-08-03 14:07:22.323296,Product Launch,Set 2,Feed,25-34,Male,Texas,4454,2953,220,171.08,UID369,6,592.27,3.46,0.78,0.0494
2024-09-01 14:07:22.323296,Brand Awareness,Set 1,Marketplace,18-24,Male,Florida,3140,2305,99,51.1,UID134,2,176.84,3.46,0.52,0.0315
2024-08-31 14:07:22.323296,Holiday Sale,Set 3,Stories,55-64,Female,California,9477,5588,345,441.33,UID266,13,812.3,1.84,1.28,0.0364
2024-08-26 14:07:22.323296,Holiday Sale,Set 2,Stories,35-44,Male,New York,6817,3487,238,214.29,UID52,7,335.09,1.56,0.9,0.0349
2024-07-21 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,35-44,Male,California,9759,5884,246,95.48,UID180,7,458.08,4.8,0.39,0.0252
2024-07-14 14:07:22.323296,Product Launch,Set 1,Marketplace,45-54,Female,California,5106,4050,87,50.31,UID356,2,199.96,3.97,0.58,0.017
2024-07-07 14:07:22.323296,Product Launch,Set 1,Stories,35-44,Male,Florida,6253,3840,180,313.27,UID341,6,443.43,1.42,1.74,0.0288
2024-07-18 14:07:22.323296,Product Launch,Set 2,Feed,45-54,Female,California,6651,4607,290,344.38,UID313,10,808.18,2.35,1.19,0.0436
2024-08-17 14:07:22.323296,Brand Awareness,Set 3,Stories,18-24,Male,California,3577,2981,102,48.7,UID285,2,186.75,3.83,0.48,0.0285
2024-08-08 14:07:22.323296,Brand Awareness,Set 1,Marketplace,35-44,Male,Texas,4519,4020,105,184.37,UID483,3,222.79,1.21,1.76,0.0232
2024-08-24 14:07:22.323296,Brand Awareness,Set 2,Feed,55-64,Male,Texas,4231,3386,85,198.47,UID469,3,167.5,0.84,2.33,0.0201
2024-06-23 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,45-54,Male,Texas,7872,4332,454,285.32,UID430,16,972.96,3.41,0.63,0.0577
2024-06-18 14:07:22.323296,Brand Awareness,Set 2,Feed,35-44,Female,Texas,2401,1689,193,148.65,UID173,6,519.69,3.5,0.77,0.0804
2024-08-19 14:07:22.323296,Product Launch,Set 3,Marketplace,18-24,Female,Texas,5881,3610,147,106.33,UID483,3,295.65,2.78,0.72,0.025
2024-07-17 14:07:22.323296,Product Launch,Set 3,Marketplace,55-64,Male,New York,6456,4685,182,231.35,UID403,7,755.74,3.27,1.27,0.0282
2024-07-16 14:07:22.323296,Holiday Sale,Set 1,Feed,55-64,Female,Florida,4462,2275,135,121.09,UID460,4,328.32,2.71,0.9,0.0303
2024-07-28 14:07:22.323296,Product Launch,Set 3,Stories,18-24,Female,Illinois,3212,1990,154,70.32,UID126,3,177.44,2.52,0.46,0.0479
2024-07-21 14:07:22.323296,Product Launch,Set 3,Marketplace,35-44,Male,Texas,1814,1205,65,52.99,UID66,1,127.81,2.41,0.82,0.0358
2024-08-20 14:07:22.323296,Product Launch,Set 2,Feed,25-34,Male,Florida,8540,5331,208,146.84,UID7,6,499.8,3.4,0.71,0.0244
2024-08-13 14:07:22.323296,Brand Awareness,Set 2,Marketplace,35-44,Female,Illinois,2902,2083,98,60.11,UID233,3,258.09,4.29,0.61,0.0338
2024-08-12 14:07:22.323296,Brand Awareness,Set 1,Stories,45-54,Female,California,6126,4809,309,575.39,UID59,11,1233.6,2.14,1.86,0.0504
2024-07-20 14:07:22.323296,Product Launch,Set 2,Stories,45-54,Female,California,4425,2763,113,77.83,UID173,3,155.11,1.99,0.69,0.0255
2024-08-02 14:07:22.323296,Product Launch,Set 3,Feed,35-44,Female,Florida,6776,5307,205,320.35,UID157,6,409.16,1.28,1.56,0.0303
2024-08-04 14:07:22.323296,Product Launch,Set 2,Video Feeds,45-54,Male,New York,5845,3501,286,317.92,UID361,9,743.65,2.34,1.11,0.0489
2024-06-22 14:07:22.323296,Product Launch,Set 3,Video Feeds,25-34,Female,New York,8583,6611,350,225.87,UID69,9,728.08,3.22,0.65,0.0408
2024-08-03 14:07:22.323296,Brand Awareness,Set 1,Stories,25-34,Female,Florida,6168,5025,168,196.17,UID98,5,563.56,2.87,1.17,0.0272
2024-07-25 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,55-64,Female,New York,6478,3898,273,247.48,UID7,10,753.95,3.05,0.91,0.0421
2024-07-22 14:07:22.323296,Product Launch,Set 2,Stories,45-54,Male,New York,5356,3195,141,251.36,UID213,4,400.93,1.6,1.78,0.0263
2024-09-08 14:07:22.323296,Brand Awareness,Set 2,Video Feeds,35-44,Female,California,5018,4898,153,399.44,UID11,5,429.23,1.07,2.61,0.0305
2024-08-31 14:07:22.323296,Product Launch,Set 2,Stories,55-64,Female,New York,9625,7461,228,319.41,UID185,9,835.36,2.62,1.4,0.0237
2024-09-01 14:07:22.323296,Holiday Sale,Set 2,Marketplace,25-34,Male,New York,6151,3043,234,145.23,UID381,6,324.12,2.23,0.62,0.038
2024-08-08 14:07:22.323296,Brand Awareness,Set 1,Feed,55-64,Male,Florida,2060,1577,37,102.53,UID433,1,101.58,0.99,2.77,0.018
2024-08-21 14:07:22.323296,Brand Awareness,Set 3,Feed,18-24,Female,New York,4367,3900,139,106.88,UID200,3,237.2,2.22,0.77,0.0318
2024-07-02 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,45-54,Male,Texas,4558,2967,132,89.1,UID230,4,283.24,3.18,0.68,0.029
2024-08-18 14:07:22.323296,Holiday Sale,Set 3,Feed,35-44,Female,Texas,6474,3598,203,247.03,UID139,6,272.65,1.1,1.22,0.0314
2024-08-17 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,25-34,Female,Florida,5726,4842,277,387.55,UID423,8,844.26,2.18,1.4,0.0484
2024-06-26 14:07:22.323296,Holiday Sale,Set 3,Stories,55-64,Male,Texas,7134,3668,140,109.09,UID127,6,333.33,3.06,0.78,0.0196
2024-07-25 14:07:22.323296,Product Launch,Set 2,Marketplace,35-44,Male,California,3732,2534,125,131.57,UID186,3,208.39,1.58,1.05,0.0335
2024-07-26 14:07:22.323296,Holiday Sale,Set 3,Feed,45-54,Male,Florida,5542,2903,300,218.74,UID131,10,528.82,2.42,0.73,0.0541
2024-08-13 14:07:22.323296,Holiday Sale,Set 2,Marketplace,35-44,Female,New York,3600,1932,179,169.36,UID437,4,256.21,1.51,0.95,0.0497
2024-08-03 14:07:22.323296,Brand Awareness,Set 2,Feed,45-54,Male,Texas,5913,4175,166,254.49,UID102,6,457.9,1.8,1.53,0.0281
2024-09-03 14:07:22.323296,Holiday Sale,Set 1,Stories,45-54,Female,California,7845,3725,307,153.53,UID298,10,705.62,4.6,0.5,0.0391
