date,campaign_name,ad_group_name,device_type,geo_targeting,age,gender,impressions,clicks,cost,user_id,conversions,conversion_value,conv_rate,cost_per_conv
2024-09-02 14:07:22.323296,Brand Awareness,Group B,Tablet,Illinois,45-54,Male,6087,356,1108.4,UID185,8,673.32,0.0225,138.55
2024-07-14 14:07:22.323296,Brand Awareness,Group B,Mobile,Illinois,55-64,Female,7240,235,564.18,UID240,6,767.46,0.0255,94.03
2024-08-27 14:07:22.323296,Product Launch,Group C,Desktop,Florida,55-64,Male,7134,242,194.98,UID310,6,423.84,0.0248,32.5
2024-07-02 14:07:22.323296,Brand Awareness,Group B,Mobile,Florida,35-44,Female,2219,128,294.73,UID26,2,268.84,0.0156,147.36
2024-08-22 14:07:22.323296,Brand Awareness,Group A,Mobile,Florida,55-64,Female,7065,225,449.87,UID307,6,447.0,0.0267,74.98
2024-07-23 14:07:22.323296,Brand Awareness,Group C,Desktop,California,25-34,Male,2721,125,108.04,UID467,2,210.91,0.016,54.02
2024-08-13 14:07:22.323296,Product Launch,Group A,Desktop,New York,18-24,Male,7473,507,629.63,UID431,8,913.68,0.0158,78.7
2024-07-27 14:07:22.323296,Brand Awareness,Group C,Mobile,New York,25-34,Female,2788,137,362.26,UID351,2,165.33,0.0146,181.13
2024-07-29 14:07:22.323296,Holiday Sale,Group C,Desktop,Florida,35-44,Male,5179,143,159.54,UID467,3,203.33,0.021,53.18
2024-07-07 14:07:22.323296,Product Launch,Group B,Desktop,Illinois,35-44,Female,3704,156,345.11,UID416,2,246.29,0.0128,172.56
2024-08-22 14:07:22.323296,Product Launch,Group A,Desktop,Texas,18-24,Female,6332,256,338.34,UID483,3,164.67,0.0117,112.78
2024-06-20 14:07:22.323296,Holiday Sale,Group C,Desktop,Florida,55-64,Female,6912,231,420.43,UID300,6,474.15,0.026,70.07
2024-08-09 14:07:22.323296,Holiday Sale,Group B,Desktop,Illinois,45-54,Male,9025,170,182.83,UID196,3,196.48,0.0176,60.94
2024-06-18 14:07:22.323296,Holiday Sale,Group C,Desktop,Illinois,35-44,Female,7443,175,293.64,UID169,3,257.68,0.0171,97.88
2024-07-07 14:07:22.323296,Brand Awareness,Group C,Tablet,California,18-24,Female,1964,72,142.15,UID482,1,83.45,0.0139,142.15
2024-06-20 14:07:22.323296,Holiday Sale,Group C,Mobile,California,45-54,Female,8326,235,436.99,UID223,4,216.79,0.017,109.25
2024-07-16 14:07:22.323296,Brand Awareness,Group C,Desktop,New York,55-64,Male,1475,46,85.91,UID411,1,89.14,0.0217,85.91
2024-07-02 14:07:22.323296,Product Launch,Group C,Mobile,New York,35-44,Female,3878,197,449.21,UID157,3,266.17,0.0152,149.74
2024-06-29 14:07:22.323296,Product Launch,Group C,Tablet,Texas,18-24,Female,5126,110,140.11,UID363,1,95.87,0.0091,140.11
2024-07-24 14:07:22.323296,Holiday Sale,Group B,Desktop,Texas,18-24,Female,6199,212,108.85,UID481,3,181.26,0.0142,36.28
2024-08-26 14:07:22.323296,Brand Awareness,Group C,Mobile,Texas,18-24,Male,1705,57,59.5,UID240,0,0.0,0.0,0.0
2024-08-27 14:07:22.323296,Holiday Sale,Group A,Desktop,Texas,35-44,Female,11613,456,388.89,UID478,9,588.61,0.0197,43.21
2024-09-06 14:07:22.323296,Holiday Sale,Group B,Desktop,Illinois,45-54,Female,12444,603,279.25,UID480,15,1046.36,0.0249,18.62
2024-06-20 14:07:22.323296,Brand Awareness,Group A,Desktop,Illinois,18-24,Male,9501,502,1037.99,UID361,8,769.08,0.0159,129.75
2024-08-16 14:07:22.323296,Holiday Sale,Group C,Desktop,New York,55-64,Male,10942,207,1400.14,UID348,4,317.21,0.0193,350.04
2024-08-20 14:07:22.323296,Product Launch,Group A,Desktop,California,18-24,Female,5050,420,801.43,UID288,6,508.49,0.0143,133.57
2024-06-25 14:07:22.323296,Holiday Sale,Group C,Desktop,California,45-54,Female,6261,257,349.86,UID41,6,289.44,0.0233,58.31
2024-07-27 14:07:22.323296,Brand Awareness,Group C,Desktop,Florida,35-44,Female,4064,151,194.71,UID74,3,281.95,0.0199,64.9
2024-07-01 14:07:22.323296,Brand Awareness,Group B,Tablet,Illinois,18-24,Male,8971,409,322.08,UID187,6,613.67,0.0147,53.68
2024-06-18 14:07:22.323296,Product Launch,Group B,Tablet,Texas,18-24,Male,5721,573,645.32,UID18,8,666.8,0.014,80.67
2024-08-16 14:07:22.323296,Brand Awareness,Group C,Desktop,Texas,55-64,Female,7538,192,669.41,UID140,5,350.72,0.026,133.88
2024-08-21 14:07:22.323296,Brand Awareness,Group B,Desktop,Florida,55-64,Male,7382,128,196.98,UID411,3,373.39,0.0234,65.66
2024-09-03 14:07:22.323296,Product Launch,Group A,Tablet,California,18-24,Female,6454,444,1670.6,UID27,7,483.34,0.0158,238.66
2024-07-25 14:07:22.323296,Holiday Sale,Group B,Tablet,Texas,18-24,Female,3144,194,81.09,UID478,3,150.31,0.0155,27.03
2024-09-05 14:07:22.323296,Product Launch,Group B,Tablet,California,55-64,Male,5774,149,298.72,UID355,3,302.45,0.0201,99.57
2024-06-19 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,45-54,Female,7939,461,598.16,UID398,10,655.79,0.0217,59.82
2024-07-16 14:07:22.323296,Product Launch,Group B,Mobile,California,25-34,Male,9066,313,392.8,UID225,6,560.14,0.0192,65.47
2024-09-08 14:07:22.323296,Holiday Sale,Group C,Mobile,California,25-34,Male,7557,417,313.77,UID160,7,587.27,0.0168,44.82
2024-08-23 14:07:22.323296,Product Launch,Group A,Mobile,California,18-24,Female,3098,98,107.86,UID27,1,114.41,0.0102,107.86
2024-07-19 14:07:22.323296,Holiday Sale,Group C,Mobile,Texas,55-64,Male,10462,319,364.17,UID152,9,599.79,0.0282,40.46
2024-07-06 14:07:22.323296,Product Launch,Group A,Desktop,New York,35-44,Female,5452,605,1602.2,UID288,13,1221.73,0.0215,123.25
2024-08-18 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,35-44,Male,0,0,0.0,UID289,0,0.0,0.0,0.0
2024-09-06 14:07:22.323296,Product Launch,Group C,Tablet,California,25-34,Female,6778,520,536.06,UID133,9,975.1,0.0173,59.56
2024-07-06 14:07:22.323296,Brand Awareness,Group B,Tablet,California,45-54,Female,6001,253,208.91,UID98,6,551.42,0.0237,34.82
2024-06-25 14:07:22.323296,Holiday Sale,Group C,Mobile,California,25-34,Female,4971,268,314.72,UID383,4,418.2,0.0149,78.68
2024-08-30 14:07:22.323296,Product Launch,Group B,Tablet,New York,18-24,Male,5538,621,745.97,UID197,9,979.97,0.0145,82.89
2024-06-17 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,45-54,Female,9472,319,420.55,UID39,7,480.27,0.0219,60.08
2024-06-23 14:07:22.323296,Holiday Sale,Group C,Mobile,Texas,35-44,Male,8494,315,458.18,UID187,6,401.71,0.019,76.36
2024-08-13 14:07:22.323296,Product Launch,Group C,Mobile,New York,55-64,Male,2248,77,278.34,UID77,1,123.68,0.013,278.34
2024-08-29 14:07:22.323296,Holiday Sale,Group A,Desktop,California,55-64,Male,11260,246,534.61,UID358,6,219.19,0.0244,89.1
2024-09-09 14:07:22.323296,Product Launch,Group A,Tablet,New York,18-24,Male,10094,730,993.93,UID32,12,967.95,0.0164,82.83
2024-06-28 14:07:22.323296,Brand Awareness,Group C,Desktop,New York,25-34,Male,3979,176,384.87,UID430,3,402.09,0.017,128.29
2024-07-02 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,18-24,Female,1770,48,45.93,UID98,0,0.0,0.0,0.0
2024-08-26 14:07:22.323296,Brand Awareness,Group B,Tablet,Florida,55-64,Male,6542,230,308.54,UID107,6,499.47,0.0261,51.42
2024-07-07 14:07:22.323296,Holiday Sale,Group A,Desktop,Illinois,35-44,Female,5479,189,436.79,UID431,3,212.58,0.0159,145.6
2024-08-27 14:07:22.323296,Holiday Sale,Group A,Tablet,Texas,55-64,Female,9105,177,266.84,UID404,4,241.4,0.0226,66.71
2024-09-05 14:07:22.323296,Holiday Sale,Group C,Tablet,Florida,45-54,Male,14106,763,594.48,UID454,18,1118.05,0.0236,33.03
2024-07-31 14:07:22.323296,Product Launch,Group B,Desktop,Florida,55-64,Female,2288,77,79.37,UID187,1,106.68,0.013,79.37
2024-08-22 14:07:22.323296,Brand Awareness,Group A,Tablet,Illinois,55-64,Female,3406,112,152.62,UID307,3,330.59,0.0268,50.87
2024-07-31 14:07:22.323296,Holiday Sale,Group B,Desktop,Florida,45-54,Male,6916,470,317.47,UID271,10,802.12,0.0213,31.75
2024-09-09 14:07:22.323296,Product Launch,Group B,Tablet,New York,25-34,Female,9099,218,381.42,UID32,3,374.03,0.0138,127.14
2024-07-14 14:07:22.323296,Holiday Sale,Group B,Mobile,New York,55-64,Male,18166,548,717.36,UID83,15,761.25,0.0274,47.82
2024-07-09 14:07:22.323296,Product Launch,Group C,Tablet,California,18-24,Male,6592,363,559.4,UID214,6,502.4,0.0165,93.23
2024-07-12 14:07:22.323296,Holiday Sale,Group A,Tablet,Florida,55-64,Male,2602,86,220.73,UID160,1,82.99,0.0116,220.73
2024-07-09 14:07:22.323296,Brand Awareness,Group C,Desktop,California,18-24,Female,4308,170,335.86,UID336,2,184.05,0.0118,167.93
2024-08-27 14:07:22.323296,Brand Awareness,Group A,Tablet,Texas,45-54,Female,3450,147,378.95,UID197,3,254.73,0.0204,126.32
2024-08-31 14:07:22.323296,Holiday Sale,Group A,Mobile,New York,55-64,Female,9664,496,819.2,UID16,13,989.89,0.0262,63.02
2024-08-11 14:07:22.323296,Product Launch,Group C,Mobile,Texas,45-54,Female,6903,236,335.5,UID120,4,484.24,0.0169,83.88
2024-07-25 14:07:22.323296,Holiday Sale,Group B,Tablet,Illinois,45-54,Male,4374,197,232.66,UID147,4,366.42,0.0203,58.16
2024-07-09 14:07:22.323296,Product Launch,Group B,Tablet,New York,25-34,Male,3999,322,540.43,UID9,6,389.48,0.0186,90.07
2024-08-31 14:07:22.323296,Holiday Sale,Group A,Mobile,Texas,55-64,Female,6418,231,204.99,UID286,6,390.14,0.026,34.16
2024-08-01 14:07:22.323296,Product Launch,Group C,Desktop,Illinois,18-24,Male,5425,262,267.2,UID39,3,232.03,0.0115,89.07
2024-06-24 14:07:22.323296,Brand Awareness,Group B,Mobile,Texas,18-24,Female,4915,505,435.58,UID432,8,613.4,0.0158,54.45
2024-08-28 14:07:22.323296,Holiday Sale,Group B,Mobile,Illinois,55-64,Male,7645,196,504.25,UID403,4,260.3,0.0204,126.06
2024-06-25 14:07:22.323296,Brand Awareness,Group A,Tablet,Illinois,25-34,Male,7469,301,646.2,UID482,6,641.2,0.0199,107.7
2024-09-07 14:07:22.323296,Brand Awareness,Group A,Tablet,New York,25-34,Male,4207,156,681.33,UID158,3,331.13,0.0192,227.11
2024-07-05 14:07:22.323296,Holiday Sale,Group C,Mobile,California,25-34,Male,5868,178,122.21,UID208,3,226.17,0.0169,40.74
2024-09-08 14:07:22.323296,Holiday Sale,Group A,Desktop,Illinois,18-24,Male,3483,108,65.01,UID484,1,111.85,0.0093,65.01
2024-07-29 14:07:22.323296,Product Launch,Group B,Mobile,Illinois,45-54,Female,5462,126,203.78,UID208,2,166.09,0.0159,101.89
2024-06-21 14:07:22.323296,Product Launch,Group B,Mobile,New York,25-34,Female,6614,440,383.02,UID377,8,865.59,0.0182,47.88
2024-09-03 14:07:22.323296,Brand Awareness,Group B,Desktop,California,18-24,Male,1551,75,123.64,UID436,1,116.07,0.0133,123.64
2024-08-17 14:07:22.323296,Product Launch,Group B,Mobile,Florida,18-24,Female,5178,255,260.28,UID261,3,275.24,0.0118,86.76
2024-08-17 14:07:22.323296,Product Launch,Group C,Mobile,Florida,45-54,Male,8784,136,166.84,UID401,2,185.0,0.0147,83.42
2024-06-16 14:07:22.323296,Holiday Sale,Group C,Tablet,California,55-64,Male,9444,201,496.09,UID61,4,260.55,0.0199,124.02
2024-08-29 14:07:22.323296,Product Launch,Group A,Desktop,Texas,55-64,Male,6895,130,92.21,UID311,3,222.49,0.0231,30.74
2024-07-26 14:07:22.323296,Brand Awareness,Group A,Tablet,New York,25-34,Male,6242,325,639.28,UID189,6,679.92,0.0185,106.55
2024-09-04 14:07:22.323296,Product Launch,Group A,Tablet,California,25-34,Female,4622,325,308.59,UID134,6,582.21,0.0185,51.43
2024-08-07 14:07:22.323296,Brand Awareness,Group C,Desktop,Florida,45-54,Male,3586,160,453.57,UID240,4,325.92,0.025,113.39
2024-08-28 14:07:22.323296,Holiday Sale,Group B,Desktop,Illinois,25-34,Female,11314,430,730.02,UID84,7,376.81,0.0163,104.29
2024-06-30 14:07:22.323296,Brand Awareness,Group A,Mobile,Florida,45-54,Male,6657,353,212.43,UID455,8,650.15,0.0227,26.55
2024-07-02 14:07:22.323296,Product Launch,Group B,Tablet,Illinois,18-24,Male,4208,76,72.87,UID209,1,102.2,0.0132,72.87
2024-08-12 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,25-34,Female,1863,114,117.37,UID458,1,72.36,0.0088,117.37
2024-09-12 14:07:22.323296,Product Launch,Group A,Tablet,Illinois,18-24,Male,4257,457,146.73,UID131,7,735.34,0.0153,20.96
2024-06-30 14:07:22.323296,Holiday Sale,Group A,Tablet,California,35-44,Male,9130,656,816.93,UID498,13,1092.23,0.0198,62.84
2024-06-20 14:07:22.323296,Holiday Sale,Group A,Desktop,Illinois,45-54,Female,5524,105,101.37,UID176,1,108.49,0.0095,101.37
2024-08-10 14:07:22.323296,Product Launch,Group A,Mobile,Texas,35-44,Female,6792,723,549.98,UID41,15,1510.53,0.0207,36.67
2024-07-31 14:07:22.323296,Product Launch,Group B,Tablet,California,25-34,Female,9406,369,333.73,UID45,7,607.05,0.019,47.68
2024-08-01 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,18-24,Male,7219,487,269.33,UID457,7,546.52,0.0144,38.48
2024-07-26 14:07:22.323296,Holiday Sale,Group B,Mobile,California,25-34,Male,8200,343,258.21,UID62,6,295.99,0.0175,43.04
2024-08-29 14:07:22.323296,Product Launch,Group C,Tablet,Texas,35-44,Female,7642,216,329.09,UID82,4,511.24,0.0185,82.27
2024-08-13 14:07:22.323296,Brand Awareness,Group A,Desktop,New York,25-34,Female,2835,83,203.35,UID174,1,90.25,0.012,203.35
2024-08-30 14:07:22.323296,Product Launch,Group B,Tablet,Florida,55-64,Male,4143,191,330.39,UID268,4,389.7,0.0209,82.6
2024-06-18 14:07:22.323296,Holiday Sale,Group C,Desktop,Texas,35-44,Male,9678,351,676.9,UID143,7,748.72,0.0199,96.7
2024-06-16 14:07:22.323296,Product Launch,Group C,Desktop,New York,25-34,Female,6087,336,248.96,UID252,6,478.0,0.0179,41.49
2024-09-12 14:07:22.323296,Brand Awareness,Group C,Tablet,Illinois,18-24,Female,5243,543,733.48,UID423,9,1033.09,0.0166,81.5
2024-08-12 14:07:22.323296,Product Launch,Group B,Tablet,California,25-34,Female,6079,423,1518.14,UID206,8,772.03,0.0189,189.77
2024-07-11 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,18-24,Female,10434,680,255.97,UID33,10,513.41,0.0147,25.6
2024-07-11 14:07:22.323296,Product Launch,Group A,Mobile,California,55-64,Male,7045,231,183.37,UID343,6,400.03,0.026,30.56
2024-09-01 14:07:22.323296,Holiday Sale,Group B,Tablet,Illinois,25-34,Male,8845,355,674.19,UID130,6,562.87,0.0169,112.36
2024-08-25 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,55-64,Male,11166,252,403.64,UID495,6,446.33,0.0238,67.27
2024-06-21 14:07:22.323296,Product Launch,Group B,Desktop,Florida,35-44,Male,9855,410,421.95,UID432,8,697.64,0.0195,52.74
2024-08-16 14:07:22.323296,Holiday Sale,Group A,Mobile,Texas,18-24,Female,14230,1047,496.26,UID129,16,982.16,0.0153,31.02
2024-07-30 14:07:22.323296,Holiday Sale,Group C,Mobile,New York,35-44,Male,5761,130,142.91,UID228,1,106.4,0.0077,142.91
2024-08-16 14:07:22.323296,Brand Awareness,Group A,Mobile,Illinois,18-24,Female,9938,367,490.7,UID168,6,649.82,0.0163,81.78
2024-06-26 14:07:22.323296,Brand Awareness,Group B,Tablet,New York,55-64,Male,2806,107,245.96,UID263,3,313.59,0.028,81.99
2024-06-27 14:07:22.323296,Brand Awareness,Group B,Desktop,California,45-54,Male,8870,488,517.6,UID205,12,1456.55,0.0246,43.13
2024-07-27 14:07:22.323296,Brand Awareness,Group C,Desktop,New York,25-34,Male,3732,301,381.5,UID469,6,495.98,0.0199,63.58
2024-07-01 14:07:22.323296,Holiday Sale,Group B,Desktop,Florida,55-64,Female,7293,142,153.56,UID410,3,159.97,0.0211,51.19
2024-08-16 14:07:22.323296,Product Launch,Group A,Mobile,New York,18-24,Male,6044,382,551.25,UID423,6,604.31,0.0157,91.88
2024-09-03 14:07:22.323296,Holiday Sale,Group A,Desktop,Texas,18-24,Female,4899,151,73.41,UID219,1,142.25,0.0066,73.41
2024-07-20 14:07:22.323296,Holiday Sale,Group C,Tablet,New York,18-24,Female,7759,378,327.2,UID109,6,467.41,0.0159,54.53
2024-09-07 14:07:22.323296,Holiday Sale,Group B,Mobile,California,18-24,Male,5053,410,1276.56,UID286,6,503.82,0.0146,212.76
2024-06-22 14:07:22.323296,Product Launch,Group C,Mobile,New York,25-34,Female,3036,139,97.97,UID188,2,197.01,0.0144,48.98
2024-08-22 14:07:22.323296,Brand Awareness,Group A,Mobile,Florida,35-44,Male,4922,169,194.08,UID316,3,315.97,0.0178,64.69
2024-09-12 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,45-54,Female,12268,607,724.2,UID180,15,1050.53,0.0247,48.28
2024-09-02 14:07:22.323296,Holiday Sale,Group B,Tablet,New York,25-34,Male,6736,232,53.4,UID20,4,296.67,0.0172,13.35
2024-07-20 14:07:22.323296,Brand Awareness,Group C,Desktop,New York,18-24,Female,6882,482,295.45,UID174,8,1025.81,0.0166,36.93
2024-07-12 14:07:22.323296,Holiday Sale,Group B,Tablet,Texas,25-34,Female,4962,466,544.9,UID85,9,733.9,0.0193,60.54
2024-07-31 14:07:22.323296,Product Launch,Group B,Desktop,Florida,55-64,Male,2919,159,261.03,UID205,3,276.05,0.0189,87.01
2024-08-29 14:07:22.323296,Holiday Sale,Group A,Tablet,Illinois,18-24,Male,8860,933,1319.12,UID171,15,670.88,0.0161,87.94
2024-07-14 14:07:22.323296,Holiday Sale,Group A,Mobile,California,45-54,Male,12766,696,772.34,UID287,16,1086.01,0.023,48.27
2024-07-07 14:07:22.323296,Brand Awareness,Group A,Mobile,New York,18-24,Male,5417,411,437.08,UID234,6,461.44,0.0146,72.85
2024-06-30 14:07:22.323296,Holiday Sale,Group B,Tablet,Illinois,45-54,Female,9979,360,316.65,UID411,9,602.84,0.025,35.18
2024-06-28 14:07:22.323296,Holiday Sale,Group C,Tablet,California,45-54,Female,11985,560,590.15,UID92,13,706.34,0.0232,45.4
2024-08-27 14:07:22.323296,Product Launch,Group B,Desktop,Florida,35-44,Female,5911,306,232.44,UID370,6,625.65,0.0196,38.74
2024-08-24 14:07:22.323296,Brand Awareness,Group A,Tablet,Florida,35-44,Female,4695,274,424.98,UID404,6,682.13,0.0219,70.83
2024-08-05 14:07:22.323296,Brand Awareness,Group A,Tablet,Illinois,25-34,Male,5944,219,202.13,UID478,4,452.81,0.0183,50.53
2024-07-21 14:07:22.323296,Product Launch,Group C,Desktop,California,25-34,Female,7560,204,139.2,UID205,3,364.33,0.0147,46.4
2024-07-13 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,45-54,Male,3303,125,114.4,UID349,3,215.64,0.024,38.13
2024-08-20 14:07:22.323296,Brand Awareness,Group A,Desktop,Illinois,18-24,Female,5591,403,631.53,UID349,6,665.62,0.0149,105.26
2024-06-29 14:07:22.323296,Brand Awareness,Group A,Tablet,Florida,55-64,Male,4998,340,782.74,UID181,9,1158.25,0.0265,86.97
2024-07-31 14:07:22.323296,Holiday Sale,Group C,Desktop,Florida,55-64,Male,5130,162,324.63,UID431,4,291.93,0.0247,81.16
2024-07-30 14:07:22.323296,Holiday Sale,Group B,Mobile,Florida,18-24,Male,7290,303,159.77,UID230,4,336.31,0.0132,39.94
2024-08-05 14:07:22.323296,Brand Awareness,Group A,Mobile,Texas,18-24,Male,2669,165,205.64,UID3,2,157.87,0.0121,102.82
2024-07-03 14:07:22.323296,Holiday Sale,Group C,Mobile,California,35-44,Male,2967,75,196.71,UID441,1,101.59,0.0133,196.71
2024-08-30 14:07:22.323296,Brand Awareness,Group A,Tablet,Illinois,55-64,Female,5133,136,588.29,UID168,3,435.56,0.0221,196.1
2024-07-05 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,45-54,Male,10206,682,451.25,UID84,16,1279.26,0.0235,28.2
2024-08-17 14:07:22.323296,Holiday Sale,Group A,Tablet,California,25-34,Female,6457,246,148.58,UID321,4,294.84,0.0163,37.15
2024-07-21 14:07:22.323296,Product Launch,Group C,Tablet,California,35-44,Female,3693,186,606.37,UID244,3,315.87,0.0161,202.12
2024-07-11 14:07:22.323296,Holiday Sale,Group A,Mobile,California,55-64,Male,5083,179,321.47,UID277,4,298.74,0.0223,80.37
2024-08-08 14:07:22.323296,Product Launch,Group B,Desktop,California,18-24,Female,7316,448,425.43,UID441,7,627.8,0.0156,60.78
2024-07-13 14:07:22.323296,Holiday Sale,Group A,Tablet,New York,55-64,Female,12501,823,1010.97,UID167,22,1380.3,0.0267,45.95
2024-07-04 14:07:22.323296,Brand Awareness,Group C,Mobile,Illinois,45-54,Female,6540,168,354.62,UID50,4,439.59,0.0238,88.66
2024-07-09 14:07:22.323296,Brand Awareness,Group A,Tablet,New York,35-44,Male,7601,251,471.86,UID213,5,553.03,0.0199,94.37
2024-08-23 14:07:22.323296,Holiday Sale,Group B,Desktop,Florida,18-24,Male,4356,127,81.58,UID219,1,100.13,0.0079,81.58
2024-08-16 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,45-54,Male,7278,195,225.34,UID495,4,308.4,0.0205,56.34
2024-07-20 14:07:22.323296,Brand Awareness,Group C,Mobile,Illinois,25-34,Male,7037,278,313.87,UID395,5,534.08,0.018,62.77
2024-06-16 14:07:22.323296,Holiday Sale,Group C,Tablet,Florida,35-44,Female,3301,176,213.8,UID189,3,178.91,0.017,71.27
2024-07-06 14:07:22.323296,Product Launch,Group B,Tablet,California,45-54,Female,4419,137,149.38,UID265,2,219.41,0.0146,74.69
2024-06-30 14:07:22.323296,Product Launch,Group C,Tablet,New York,45-54,Female,8260,208,173.48,UID108,4,462.41,0.0192,43.37
2024-07-02 14:07:22.323296,Product Launch,Group A,Tablet,California,18-24,Female,6619,303,661.83,UID33,4,517.19,0.0132,165.46
2024-08-22 14:07:22.323296,Product Launch,Group A,Mobile,Florida,25-34,Female,3682,94,114.45,UID86,1,106.37,0.0106,114.45
2024-08-07 14:07:22.323296,Product Launch,Group A,Desktop,New York,45-54,Female,2085,36,133.16,UID308,0,0.0,0.0,0.0
2024-07-14 14:07:22.323296,Holiday Sale,Group C,Mobile,California,35-44,Male,11511,311,131.86,UID307,6,391.77,0.0193,21.98
2024-07-29 14:07:22.323296,Holiday Sale,Group A,Tablet,Illinois,45-54,Female,1339,72,44.33,UID160,1,77.14,0.0139,44.33
2024-07-03 14:07:22.323296,Product Launch,Group A,Tablet,California,55-64,Female,7516,254,573.98,UID403,7,687.28,0.0276,82.0
2024-09-09 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,35-44,Female,5899,400,430.45,UID358,7,294.03,0.0175,61.49
2024-07-18 14:07:22.323296,Holiday Sale,Group B,Tablet,New York,35-44,Male,10641,326,203.48,UID60,6,481.97,0.0184,33.91
2024-06-27 14:07:22.323296,Product Launch,Group C,Mobile,Illinois,45-54,Female,3498,142,394.52,UID293,2,245.81,0.0141,197.26
2024-07-27 14:07:22.323296,Holiday Sale,Group C,Mobile,New York,18-24,Female,15343,486,262.16,UID7,7,206.94,0.0144,37.45
2024-08-15 14:07:22.323296,Holiday Sale,Group C,Desktop,Illinois,35-44,Male,8706,589,1193.53,UID15,12,1004.04,0.0204,99.46
2024-07-06 14:07:22.323296,Holiday Sale,Group B,Mobile,New York,55-64,Female,9201,233,322.92,UID102,6,482.18,0.0258,53.82
2024-08-05 14:07:22.323296,Product Launch,Group C,Mobile,Florida,18-24,Male,4143,144,87.85,UID188,2,188.4,0.0139,43.92
2024-08-05 14:07:22.323296,Holiday Sale,Group B,Mobile,Illinois,18-24,Male,7099,306,182.53,UID231,4,228.49,0.0131,45.63
2024-07-20 14:07:22.323296,Brand Awareness,Group B,Mobile,Texas,18-24,Female,4785,316,786.42,UID268,5,416.22,0.0158,157.28
2024-08-26 14:07:22.323296,Brand Awareness,Group C,Tablet,New York,35-44,Female,8592,447,642.38,UID164,9,763.47,0.0201,71.38
2024-07-03 14:07:22.323296,Product Launch,Group A,Mobile,New York,18-24,Male,6961,578,980.52,UID316,9,1010.57,0.0156,108.95
2024-07-22 14:07:22.323296,Brand Awareness,Group A,Desktop,California,45-54,Female,6087,92,347.45,UID131,2,182.04,0.0217,173.72
2024-08-23 14:07:22.323296,Product Launch,Group C,Desktop,Illinois,18-24,Female,7278,772,773.75,UID369,12,1181.06,0.0155,64.48
2024-09-01 14:07:22.323296,Brand Awareness,Group C,Mobile,Texas,55-64,Male,6257,67,130.14,UID469,1,97.52,0.0149,130.14
2024-08-10 14:07:22.323296,Brand Awareness,Group B,Desktop,Florida,25-34,Male,2221,96,117.6,UID84,1,101.1,0.0104,117.6
2024-07-04 14:07:22.323296,Brand Awareness,Group C,Mobile,California,55-64,Female,9098,235,602.81,UID392,6,411.43,0.0255,100.47
2024-06-23 14:07:22.323296,Product Launch,Group B,Desktop,Texas,35-44,Male,3894,98,289.83,UID442,1,77.06,0.0102,289.83
2024-07-16 14:07:22.323296,Product Launch,Group C,Desktop,Illinois,18-24,Female,5907,787,444.25,UID291,12,1258.62,0.0152,37.02
2024-06-18 14:07:22.323296,Holiday Sale,Group A,Mobile,Texas,18-24,Female,12093,458,426.8,UID492,7,484.43,0.0153,60.97
2024-08-03 14:07:22.323296,Product Launch,Group A,Mobile,New York,45-54,Female,10642,389,664.98,UID343,9,848.11,0.0231,73.89
2024-09-04 14:07:22.323296,Brand Awareness,Group C,Tablet,New York,18-24,Female,6611,418,212.39,UID185,6,816.76,0.0144,35.4
2024-06-19 14:07:22.323296,Brand Awareness,Group B,Mobile,California,55-64,Male,3990,126,174.2,UID118,3,292.34,0.0238,58.07
2024-07-04 14:07:22.323296,Product Launch,Group A,Mobile,Illinois,35-44,Female,6306,217,215.39,UID423,4,385.26,0.0184,53.85
2024-09-09 14:07:22.323296,Product Launch,Group B,Tablet,Illinois,25-34,Male,6399,356,652.76,UID287,6,620.61,0.0169,108.79
2024-08-28 14:07:22.323296,Product Launch,Group C,Mobile,Texas,18-24,Female,6484,289,482.15,UID95,4,400.99,0.0138,120.54
2024-07-21 14:07:22.323296,Holiday Sale,Group C,Mobile,California,25-34,Female,3808,279,109.24,UID106,4,319.2,0.0143,27.31
2024-07-06 14:07:22.323296,Brand Awareness,Group A,Tablet,Illinois,18-24,Male,7520,205,353.09,UID19,3,359.81,0.0146,117.7
2024-08-11 14:07:22.323296,Holiday Sale,Group C,Mobile,New York,35-44,Female,7903,248,356.15,UID118,4,300.01,0.0161,89.04
2024-08-21 14:07:22.323296,Holiday Sale,Group A,Mobile,Texas,55-64,Male,5332,361,691.04,UID12,9,694.51,0.0249,76.78
2024-07-28 14:07:22.323296,Brand Awareness,Group B,Tablet,Florida,35-44,Male,4003,179,322.19,UID134,3,293.05,0.0168,107.4
